log_forks,log_open_issues,repo_age_days,repo_age_years,days_since_last_push,topic_count,has_topics,has_description,description_length,has_license,language,forks_per_year,issues_per_year,popularity_class
3.58351893845611,3.258096538021482,1939.8941203703703,5.311140644408954,1425.114548611111,0,0,1,38,1,Python,6.589921514664567,4.707086796188977,0
4.060443010546419,0.6931471805599453,3203.7813194444443,8.771475207240094,2842.0915740740743,3,1,1,32,0,Python,6.498336785236699,0.11400590851292454,0
3.4339872044851463,3.6375861597263857,3000.200636574074,8.21410167439856,2105.7561805555556,8,1,1,111,1,Python,3.6522557413068077,4.504448747611729,0
3.2188758248682006,0.0,658.4736574074074,1.802802621238624,657.8920601851852,0,0,1,58,0,Python,13.312605449569787,0.0,0
3.367295829986474,2.302585092994046,3041.5546875,8.327322895277208,20.87769675925926,1,1,1,79,1,Python,3.3624251577755,1.0807795149992678,0
3.871201010907891,3.1354942159291497,5157.0394212962965,14.119204438867342,1466.8616319444445,0,0,1,65,1,Python,3.328799452086579,1.5581614456575474,0
3.4011973816621555,1.0986122886681098,1467.211875,4.017007186858316,465.07208333333335,16,1,1,165,0,Python,7.219304982792619,0.4978831022615599,0
3.8501476017100584,4.499809670330265,3456.634652777778,9.463749904935737,0.5887847222222222,5,1,1,55,1,Python,4.860652538589285,9.404305998574921,0
4.941642422609304,5.017279836814924,4105.519780092593,11.240300561512916,0.8215046296296297,0,0,1,48,1,Python,12.366217365747287,13.34483888389995,0
3.5553480614894135,2.5649493574615367,5836.946041666667,15.980687314624687,4603.546643518518,0,0,1,72,1,Python,2.127568065791825,0.7509063761618207,0
3.367295829986474,1.3862943611198906,552.3609837962963,1.5122819542677517,76.36032407407407,0,0,1,60,1,Python,18.51506587179877,1.9837570576927255,0
4.48863636973214,2.302585092994046,1266.202372685185,3.466673162724668,260.1845486111111,0,0,1,45,1,Python,25.3845678174159,2.596148981326626,0
3.6888794541139363,2.1972245773362196,2647.4587962962964,7.2483471493396205,2647.454976851852,0,0,1,27,0,Python,5.380536996431413,1.1036998967038796,0
2.6390573296152584,1.3862943611198906,104.58712962962963,0.2863439551803686,46.667060185185186,0,0,1,44,1,Python,45.399945641636734,10.4769105326854,0
3.4965075614664802,1.3862943611198906,2193.00681712963,6.004125440464421,1257.3493287037038,0,0,1,82,0,Python,5.329668794782008,0.4996564495108132,0
3.828641396489095,3.1780538303479458,1539.7842592592592,4.215699546226582,5.882453703703704,0,0,0,0,1,Python,10.674384999822607,5.455796777687111,0
4.1588830833596715,1.9459101490553132,4721.606759259259,12.927054782366213,3036.1752546296298,0,0,1,43,0,Python,4.873499885367413,0.46414284622546786,0
3.044522437723423,0.6931471805599453,1303.5803125,3.5690083846680354,293.65836805555557,5,1,1,89,1,Python,5.603797426175075,0.2801898713087538,0
3.091042453358316,0.6931471805599453,1510.3192129629629,4.135028646031383,1365.8827430555555,0,0,1,115,0,Python,5.078562157037259,0.24183629319225045,0
3.258096538021482,1.9459101490553132,2091.7332407407407,5.726853499632418,838.7404398148149,1,1,1,35,1,Python,4.365398905630228,1.0476957373512548,0
3.5263605246161616,2.70805020110221,4520.84400462963,12.377396316576673,70.81244212962963,4,1,1,35,1,Python,2.6661503886567886,1.1310941042786375,0
3.4011973816621555,2.302585092994046,421.5998148148148,1.1542773848454888,0.6029513888888889,0,0,0,0,1,Python,25.123943673107597,7.797085967516151,0
2.302585092994046,2.3978952727983707,185.41563657407409,0.5076403465409284,0.42506944444444444,7,1,1,148,1,Python,17.729087258974157,19.69898584330462,0
3.4339872044851463,1.3862943611198906,2390.480127314815,6.544777898192512,827.5688425925925,19,1,1,124,1,Python,4.5838071920339996,0.45838071920339996,0
4.553876891600541,1.6094379124341003,4049.7483217592594,11.087606630415495,2286.19,0,0,1,105,1,Python,8.477934249772122,0.3607631595647712,0
4.007333185232471,1.0986122886681098,3591.9151851851852,9.834127817071007,3233.052349537037,0,0,1,66,0,Python,5.491081772016599,0.20337339896357776,0
2.9444389791664403,2.5649493574615367,1195.7122453703703,3.2736817121707604,93.79496527777778,8,1,1,30,1,Python,5.49839647913245,3.6655976527549665,0
2.4849066497880004,1.0986122886681098,522.8291087962963,1.4314280870535148,506.2083680555556,0,0,1,77,1,Python,7.6846333388935095,1.3972060616170017,0
3.58351893845611,1.9459101490553132,900.4765277777777,2.4653703703703704,22.60670138888889,0,0,0,0,0,Python,14.196649891083903,2.4337114099000976,0
2.302585092994046,1.3862943611198906,128.9026736111111,0.3529162864096129,30.048252314814814,0,0,0,0,1,Python,25.501798433734322,8.500599477911441,0
3.1354942159291497,0.0,179.86430555555555,0.49244163054224654,66.69405092592592,0,0,1,350,0,Python,44.67534553440364,0.0,0
4.189654742026425,2.995732273553991,571.567662037037,1.5648669734073568,68.89658564814815,8,1,1,112,1,Python,41.53707701969603,12.141607128834224,0
3.258096538021482,3.1354942159291497,1879.0106712962963,5.1444508454381825,23.074074074074073,1,1,1,92,1,Python,4.859605184520061,4.276452562377653,0
3.091042453358316,0.6931471805599453,2400.7507175925925,6.572897241868836,2250.639224537037,0,0,1,55,1,Python,3.1949381265588115,0.15213991078851483,0
4.007333185232471,2.6390573296152584,2397.2682060185184,6.563362644814561,85.70961805555555,4,1,1,61,1,Python,8.227489919768969,1.980692017722159,0
4.51085950651685,0.6931471805599453,2259.972685185185,6.187467995031308,1577.6919328703705,0,0,1,31,1,Python,14.545529782501058,0.1616169975833451,0
3.091042453358316,2.4849066497880004,3165.719710648148,8.66726820163764,1038.448252314815,5,1,1,40,0,Python,2.422908754113799,1.2691426807262756,0
4.927253685157205,3.912023005428146,4061.8211226851854,11.12066015793343,1969.6948726851851,8,1,1,28,1,Python,12.319412521770552,4.406213237713556,0
